"Date","Price","Open","High","Low","Change %"
"Oct 11, 2005","53.7100","53.9860","54.1240","53.5910","-0.60%"
"Oct 10, 2005","54.0365","53.7270","54.3045","53.6010","0.51%"
"Oct 07, 2005","53.7640","53.8290","54.0220","53.5550","-0.19%"
"Oct 06, 2005","53.8690","52.9140","53.9700","52.8960","1.82%"
"Oct 05, 2005","52.9040","52.5500","53.0580","52.5180","0.54%"
"Oct 04, 2005","52.6200","52.4480","52.8540","52.3340","0.18%"
"Oct 03, 2005","52.5230","52.8080","52.9050","52.3130","-0.69%"
"Sep 30, 2005","52.8885","52.8850","53.1645","52.6430","-0.08%"
"Sep 29, 2005","52.9325","52.9400","53.1745","52.7410","-0.09%"
"Sep 28, 2005","52.9820","52.8410","53.1310","52.6670","0.18%"
"Sep 27, 2005","52.8860","52.9400","53.0270","52.6460","-0.24%"
"Sep 26, 2005","53.0110","52.7650","53.1100","52.5850","0.36%"
"Sep 23, 2005","52.8230","53.3000","53.4990","52.7640","-0.94%"
"Sep 22, 2005","53.3260","53.5690","53.8140","53.1290","-0.50%"
"Sep 21, 2005","53.5960","53.1100","53.7650","53.0620","0.88%"
"Sep 20, 2005","53.1310","53.1920","53.5420","53.0530","-0.20%"
"Sep 19, 2005","53.2400","53.3110","53.4970","53.0880","-0.77%"
"Sep 16, 2005","53.6510","53.5570","54.0090","53.4260","0.16%"
"Sep 15, 2005","53.5665","53.8150","53.8565","53.4120","-0.58%"
"Sep 14, 2005","53.8790","53.7660","54.1080","53.7140","0.18%"
"Sep 13, 2005","53.7840","53.7520","54.0750","53.6160","-0.02%"
"Sep 12, 2005","53.7945","54.2670","54.3615","53.6770","-1.01%"
"Sep 09, 2005","54.3450","54.2530","54.5850","54.0820","0.05%"
"Sep 08, 2005","54.3185","54.3520","54.6435","54.1350","-0.19%"
"Sep 07, 2005","54.4220","54.6090","55.0310","54.3210","-0.40%"
"Sep 06, 2005","54.6420","54.9470","54.9930","54.5470","-0.55%"
"Sep 05, 2005","54.9460","54.8990","55.1180","54.7980","-0.01%"
"Sep 02, 2005","54.9505","54.9290","55.3055","54.7110","-0.03%"
"Sep 01, 2005","54.9695","54.2630","55.0655","54.2100","1.17%"
"Aug 31, 2005","54.3345","53.7140","54.3835","53.6330","1.04%"
"Aug 30, 2005","53.7775","53.5600","53.9485","53.4500","0.27%"
"Aug 29, 2005","53.6335","53.5580","54.0885","53.5340","0.08%"
"Aug 26, 2005","53.5895","53.6760","53.9895","53.4930","-0.22%"
"Aug 25, 2005","53.7070","53.6200","53.9390","53.4700","0.12%"
"Aug 24, 2005","53.6405","53.2930","53.6925","53.0880","0.53%"
"Aug 23, 2005","53.3580","53.2270","53.5770","53.0730","0.18%"
"Aug 22, 2005","53.2620","52.9250","53.4240","52.8700","0.64%"
"Aug 19, 2005","52.9245","52.9660","53.1815","52.7730","-0.14%"
"Aug 18, 2005","52.9980","53.3720","53.6060","52.8860","-0.75%"
"Aug 17, 2005","53.3980","53.6610","53.7780","53.2730","-0.66%"
"Aug 16, 2005","53.7540","53.7270","53.9100","53.4300","-0.06%"
"Aug 15, 2005","53.7850","54.1380","54.1920","53.6180","-0.59%"
"Aug 12, 2005","54.1035","54.2400","54.4545","53.8000","-0.39%"
"Aug 11, 2005","54.3155","53.8080","54.3465","53.7740","0.82%"
"Aug 10, 2005","53.8725","53.7740","54.1595","53.5990","0.10%"
"Aug 09, 2005","53.8175","53.6430","54.1275","53.5610","0.22%"
"Aug 08, 2005","53.7000","53.5760","53.9700","53.4870","-0.05%"
"Aug 05, 2005","53.7280","53.8220","53.9470","53.4340","-0.25%"
"Aug 04, 2005","53.8605","53.4800","53.9095","53.3700","0.53%"
"Aug 03, 2005","53.5745","52.9700","53.6315","52.7540","0.99%"
"Aug 02, 2005","53.0515","52.8030","53.2825","52.7810","0.36%"
"Aug 01, 2005","52.8625","52.6090","53.1835","52.5280","0.34%"
"Jul 29, 2005","52.6860","52.5300","52.8340","52.4920","0.13%"
"Jul 28, 2005","52.6165","52.2850","52.6985","52.2590","0.46%"
"Jul 27, 2005","52.3760","52.1700","52.4540","51.8350","0.37%"
"Jul 26, 2005","52.1825","52.4340","52.5385","51.9500","-0.55%"
"Jul 25, 2005","52.4715","52.3700","52.6665","52.1990","0.04%"
"Jul 22, 2005","52.4525","52.3050","53.0565","52.1980","0.14%"
"Jul 21, 2005","52.3770","52.8120","53.1010","52.1220","-0.85%"
"Jul 20, 2005","52.8260","52.3590","53.0420","52.1260","0.79%"
"Jul 19, 2005","52.4125","52.3930","52.5475","51.9710","-0.06%"
"Jul 18, 2005","52.4465","52.2550","52.6615","52.2230","0.17%"
"Jul 15, 2005","52.3585","52.5200","52.8605","52.2070","-0.45%"
"Jul 14, 2005","52.5935","52.6130","52.7885","52.3180","-0.20%"
"Jul 13, 2005","52.6975","53.2400","53.2805","52.4440","-1.12%"
"Jul 12, 2005","53.2935","52.5050","53.3505","52.3650","1.37%"
"Jul 11, 2005","52.5725","52.0960","52.6535","51.9810","0.74%"
"Jul 08, 2005","52.1860","52.0250","52.2510","51.6910","0.13%"
"Jul 07, 2005","52.1160","51.9310","52.5890","51.7000","0.29%"
"Jul 06, 2005","51.9635","51.8260","52.1175","51.6870","0.14%"
"Jul 05, 2005","51.8920","51.7760","52.0720","51.6440","0.12%"
"Jul 04, 2005","51.8295","51.9090","52.0645","51.6820","-0.47%"
"Jul 01, 2005","52.0750","52.5610","52.7260","51.8750","-1.05%"
"Jun 30, 2005","52.6280","52.5090","52.7340","52.3440","0.09%"
"Jun 29, 2005","52.5800","52.4420","52.7370","52.2880","0.26%"
"Jun 28, 2005","52.4450","52.8660","53.0060","52.3640","-0.88%"
"Jun 27, 2005","52.9080","52.5750","53.0660","52.5750","0.52%"
"Jun 24, 2005","52.6335","52.2570","52.6945","52.1670","0.50%"
"Jun 23, 2005","52.3715","52.6810","52.9165","52.2010","-0.67%"
"Jun 22, 2005","52.7240","52.9120","53.1240","52.5480","-0.50%"
"Jun 21, 2005","52.9895","52.8490","53.0455","52.5730","0.18%"
"Jun 20, 2005","52.8925","53.0270","53.3595","52.7660","-1.08%"
"Jun 17, 2005","53.4715","52.7470","53.4845","52.5290","1.31%"
"Jun 16, 2005","52.7790","52.8520","52.9760","52.4950","-0.19%"
"Jun 15, 2005","52.8810","52.4020","52.8980","52.2700","0.84%"
"Jun 14, 2005","52.4405","52.8140","53.0595","52.3370","-0.75%"
"Jun 13, 2005","52.8345","52.6470","52.8635","52.3580","0.15%"
"Jun 10, 2005","52.7535","53.1430","53.3705","52.5720","-0.84%"
"Jun 09, 2005","53.2030","53.1610","53.3700","52.9200","-0.03%"
"Jun 08, 2005","53.2205","53.4550","53.7615","52.9890","-0.54%"
"Jun 07, 2005","53.5095","53.4120","53.6405","53.1410","0.10%"
"Jun 06, 2005","53.4555","53.2390","53.6205","53.2130","0.22%"
"Jun 03, 2005","53.3365","53.5430","53.8115","53.0960","-0.47%"
"Jun 02, 2005","53.5885","53.3190","53.7495","53.2320","0.51%"
"Jun 01, 2005","53.3180","53.7030","53.9910","53.1140","-0.87%"
"May 31, 2005","53.7880","54.3280","54.4530","53.6140","-1.05%"
"May 30, 2005","54.3595","54.5140","54.6315","54.2100","-0.68%"
"May 27, 2005","54.7330","54.4230","54.8020","54.2930","0.51%"
"May 26, 2005","54.4565","54.7640","54.9225","54.2800","-0.67%"
"May 25, 2005","54.8215","54.6300","54.9285","54.5100","0.21%"
"May 24, 2005","54.7070","54.6160","55.0960","54.4340","0.01%"
"May 23, 2005","54.7040","54.4950","54.7910","54.4380","0.17%"
"May 20, 2005","54.6090","54.8530","55.0910","54.3270","-0.57%"
"May 19, 2005","54.9235","55.0390","55.1545","54.7440","-0.37%"
"May 18, 2005","55.1280","54.7650","55.1850","54.5820","0.63%"
"May 17, 2005","54.7855","54.8730","55.0995","54.6210","-0.31%"
"May 16, 2005","54.9535","54.7880","55.0325","54.5750","0.27%"
"May 13, 2005","54.8065","54.8650","55.1395","54.6220","-0.25%"
"May 12, 2005","54.9455","55.4110","55.5925","54.8390","-0.93%"
"May 11, 2005","55.4585","55.8180","56.0595","55.1590","-0.75%"
"May 10, 2005","55.8780","55.8810","55.9500","55.6050","-0.11%"
"May 09, 2005","55.9375","55.6560","55.9805","55.3810","0.28%"
"May 06, 2005","55.7830","56.1990","56.3480","55.4930","-0.82%"
"May 05, 2005","56.2465","56.2810","56.4675","55.9780","-0.14%"
"May 04, 2005","56.3235","56.0620","56.5625","55.9770","0.41%"
"May 03, 2005","56.0960","55.9580","56.3000","55.7040","0.07%"
"May 02, 2005","56.0570","55.7870","56.1610","55.6910","0.27%"
"Apr 29, 2005","55.9075","56.2270","56.7265","55.7730","-0.71%"
